PT-AU;Nº ciclo;Part Number;Nº Serie;Geometría;Material;Nº capas;Sección;Punto;Zona;FV;Espesor nominal;Espesor curado;OF
PT-AU57;3442;ACTR-01900-112;3;R2 macho;PW Fabric;22,0;S7;P08;Radio;NO;4,4;4,51;
PT-AU57;3442;ACTR-01900-112;3;R2 macho;PW Fabric;22,0;S7;P09;Faldilla;NO;4,4;4,48;
PT-AU57;3442;ACTR-01900-112;3;R2 macho;PW Fabric;22,0;S7;P10;Faldilla;NO;4,4;4,41;
PT-AU57;3442;ACTR-01900-112;3;R2 macho;PW Fabric;22,0;S7;P11;Faldilla;NO;4,4;4,39;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S1;P01;Faldilla;NO;2,8;2,84;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S1;P02;Faldilla;NO;2,8;2,83;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S1;P03;Faldilla;NO;2,8;2,83;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S1;P04;Radio;NO;2,8;2,85;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S1;P05;Alma;NO;2,8;2,83;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S1;P06;Alma;NO;2,8;2,79;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S1;P07;Alma;NO;2,8;2,79;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S1;P08;Radio;NO;2,8;2,91;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S1;P09;Faldilla;NO;2,8;2,82;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S1;P10;Faldilla;NO;2,8;2,82;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S1;P11;Faldilla;NO;2,8;2,78;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S2;P01;Faldilla;NO;2,8;2,75;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S2;P02;Faldilla;NO;2,8;2,83;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S2;P03;Faldilla;NO;2,8;2,76;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S2;P04;Radio;NO;2,8;2,89;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S2;P05;Alma;NO;2,8;2,81;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S2;P06;Alma;NO;2,8;2,82;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S2;P07;Alma;NO;2,8;2,83;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S2;P08;Radio;NO;2,8;2,96;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S2;P09;Faldilla;NO;2,8;2,83;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S2;P10;Faldilla;NO;2,8;2,81;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S2;P11;Faldilla;NO;2,8;2,85;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S3;P01;Faldilla;NO;2,8;2,8;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S3;P02;Faldilla;NO;2,8;2,79;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S3;P03;Faldilla;NO;2,8;2,74;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S3;P04;Radio;NO;2,8;2,96;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S3;P05;Alma;NO;2,8;2,82;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S3;P06;Alma;NO;2,8;2,82;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S3;P07;Alma;NO;2,8;2,84;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S3;P08;Radio;NO;2,8;2,98;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S3;P09;Faldilla;NO;2,8;2,8;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S3;P10;Faldilla;NO;2,8;2,83;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S3;P11;Faldilla;NO;2,8;2,81;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S4;P01;Faldilla;NO;2,8;2,76;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S4;P02;Faldilla;NO;2,8;2,84;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S4;P03;Faldilla;NO;2,8;2,79;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S4;P04;Radio;NO;2,8;2,9;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S4;P05;Alma;NO;2,8;2,84;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S4;P06;Alma;NO;2,8;2,82;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S4;P07;Alma;NO;2,8;2,84;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S4;P08;Radio;NO;2,8;2,98;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S4;P09;Faldilla;NO;2,8;2,78;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S4;P10;Faldilla;NO;2,8;2,8;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S4;P11;Faldilla;NO;2,8;2,83;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S5;P01;Faldilla;NO;2,8;2,79;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S5;P02;Faldilla;NO;2,8;2,81;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S5;P03;Faldilla;NO;2,8;2,83;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S5;P04;Radio;NO;2,8;2,98;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S5;P05;Alma;NO;2,8;2,8;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S5;P06;Alma;NO;2,8;2,86;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S5;P07;Alma;NO;2,8;2,84;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S5;P08;Radio;NO;2,8;2,96;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S5;P09;Faldilla;NO;2,8;2,82;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S5;P10;Faldilla;NO;2,8;2,86;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S5;P11;Faldilla;NO;2,8;2,76;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S6;P01;Faldilla;NO;2,8;2,78;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S6;P02;Faldilla;NO;2,8;2,73;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S6;P03;Faldilla;NO;2,8;2,78;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S6;P04;Radio;NO;2,8;2,92;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S6;P05;Alma;NO;2,8;2,78;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S6;P06;Alma;NO;2,8;2,82;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S6;P07;Alma;NO;2,8;2,8;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S6;P08;Radio;NO;2,8;2,93;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S6;P09;Faldilla;NO;2,8;2,84;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S6;P10;Faldilla;NO;2,8;2,86;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S6;P11;Faldilla;NO;2,8;2,81;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S7;P01;Faldilla;NO;2,8;2,73;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S7;P02;Faldilla;NO;2,8;2,82;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S7;P03;Faldilla;NO;2,8;2,83;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S7;P04;Radio;NO;2,8;2,72;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S7;P05;Alma;NO;2,8;2,84;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S7;P06;Alma;NO;2,8;2,8;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S7;P07;Alma;NO;2,8;2,83;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S7;P08;Radio;NO;2,8;2,84;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S7;P09;Faldilla;NO;2,8;2,82;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S7;P10;Faldilla;NO;2,8;2,83;
PT-AU57;3442;ACTR-01900-110;2;R2 macho;PW Fabric;14,0;S7;P11;Faldilla;NO;2,8;2,84;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S01;P01;Alma;NO;0,8;0,81;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S01;P02;Alma;NO;0,8;0,79;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S01;P03;Alma;NO;0,8;0,79;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S01;P04;Radio;NO;0,8;0,89;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S01;P05;Faldilla;NO;0,8;0,85;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S01;P06;Faldilla;NO;0,8;0,87;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S02;P01;Alma;NO;0,8;0,77;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S02;P02;Alma;NO;0,8;0,79;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S02;P03;Alma;NO;0,8;0,81;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S02;P04;Radio;NO;0,8;0,77;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S02;P05;Faldilla;NO;0,8;0,86;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S02;P06;Faldilla;NO;0,8;0,83;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S03;P01;Alma;NO;0,8;0,84;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S03;P02;Alma;NO;0,8;0,8;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S03;P03;Alma;NO;0,8;0,76;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S03;P04;Radio;NO;0,8;0,77;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S03;P05;Faldilla;NO;0,8;0,83;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S03;P06;Faldilla;NO;0,8;0,86;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S04;P01;Alma;NO;0,8;0,81;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S04;P02;Alma;NO;0,8;0,81;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S04;P03;Alma;NO;0,8;0,82;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S04;P04;Radio;NO;0,8;0,8;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S04;P05;Faldilla;NO;0,8;0,8;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S04;P06;Faldilla;NO;0,8;0,73;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S01;P01;Alma;NO;1,152;1,13;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S01;P02;Alma;NO;1,152;1,16;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S01;P03;Alma;NO;1,152;1,15;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S01;P04;Radio;NO;1,152;1,22;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S01;P05;Faldilla;NO;1,152;1,15;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S01;P06;Faldilla;NO;1,152;1,16;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S02;P01;Alma;NO;1,152;1,13;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S02;P02;Alma;NO;1,152;1,19;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S02;P03;Alma;NO;1,152;1,12;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S02;P04;Radio;NO;1,152;1,13;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S02;P05;Faldilla;NO;1,152;1,16;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S02;P06;Faldilla;NO;1,152;1,13;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S03;P01;Alma;NO;1,152;1,11;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S03;P02;Alma;NO;1,152;1,16;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S03;P03;Alma;NO;1,152;1,15;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S03;P04;Radio;NO;1,152;1,14;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S03;P05;Faldilla;NO;1,152;1,21;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S03;P06;Faldilla;NO;1,152;1,18;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S04;P01;Alma;NO;1,152;1,13;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S04;P02;Alma;NO;1,152;1,18;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S04;P03;Alma;NO;1,152;1,16;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S04;P04;Radio;NO;1,152;1,14;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S04;P05;Faldilla;NO;1,152;1,13;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S04;P06;Faldilla;NO;1,152;1,08;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S01;P01;Alma;NO;1,152;1,13;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S01;P02;Alma;NO;1,152;1,19;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S01;P03;Alma;NO;1,152;1,11;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S01;P04;Radio;NO;1,152;1,16;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S01;P05;Faldilla;NO;1,152;1,13;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S01;P06;Faldilla;NO;1,152;1,14;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S02;P01;Alma;NO;1,152;1,17;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S02;P02;Alma;NO;1,152;1,17;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S02;P03;Alma;NO;1,152;1,16;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S02;P04;Radio;NO;1,152;1,15;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S02;P05;Faldilla;NO;1,152;1,15;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S02;P06;Faldilla;NO;1,152;1,16;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S03;P01;Alma;NO;1,152;1,16;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S03;P02;Alma;NO;1,152;1,15;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S03;P03;Alma;NO;1,152;1,13;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S03;P04;Radio;NO;1,152;1,17;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S03;P05;Faldilla;NO;1,152;1,15;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S03;P06;Faldilla;NO;1,152;1,17;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S04;P01;Alma;NO;1,152;1,1;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S04;P02;Alma;NO;1,152;1,12;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S04;P03;Alma;NO;1,152;1,11;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S04;P04;Radio;NO;1,152;1,15;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S04;P05;Faldilla;NO;1,152;1,16;
PT-AU89;AU3-3458;ACTR-01900-114;ARS01;R5 macho;UD Tape;8,0;S04;P06;Faldilla;NO;1,152;1,15;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S01;P01;Alma;NO;0,8;0,83;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S01;P02;Alma;NO;0,8;0,8;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S01;P03;Alma;NO;0,8;0,81;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S01;P04;Radio;NO;0,8;0,85;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S01;P05;Faldilla;NO;0,8;0,84;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S01;P06;Faldilla;NO;0,8;0,82;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S02;P01;Alma;NO;0,8;0,81;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S02;P02;Alma;NO;0,8;0,8;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S02;P03;Alma;NO;0,8;0,8;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S02;P04;Radio;NO;0,8;0,78;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S02;P05;Faldilla;NO;0,8;0,82;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S02;P06;Faldilla;NO;0,8;0,78;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S03;P01;Alma;NO;0,8;0,82;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S03;P02;Alma;NO;0,8;0,81;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S03;P03;Alma;NO;0,8;0,84;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S03;P04;Radio;NO;0,8;0,8;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S03;P05;Faldilla;NO;0,8;0,8;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S03;P06;Faldilla;NO;0,8;0,77;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S04;P01;Alma;NO;0,8;0,81;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S04;P02;Alma;NO;0,8;0,77;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S04;P03;Alma;NO;0,8;0,84;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S04;P04;Radio;NO;0,8;0,76;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S04;P05;Faldilla;NO;0,8;0,84;
PT-AU89;AU3-3458;ACTR-01900-122;ARS01;R5 macho;PW Fabric;4,0;S04;P06;Faldilla;NO;0,8;0,79;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S01;P01;Alma;NO;4,4;4,41;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S01;P02;Alma;NO;4,4;4,47;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S01;P03;Alma;NO;4,4;4,47;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S01;P04;Radio;NO;4,4;4,56;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S01;P05;Faldilla;NO;4,4;4,42;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S01;P06;Faldilla;NO;4,4;4,38;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S02;P01;Alma;NO;4,4;4,4;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S02;P02;Alma;NO;4,4;4,42;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S02;P03;Alma;NO;4,4;4,46;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S02;P04;Radio;NO;4,4;4,49;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S02;P05;Faldilla;NO;4,4;4,41;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S02;P06;Faldilla;NO;4,4;4,4;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S03;P01;Alma;NO;4,4;4,47;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S03;P02;Alma;NO;4,4;4,48;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S03;P03;Alma;NO;4,4;4,48;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S03;P04;Radio;NO;4,4;4,51;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S03;P05;Faldilla;NO;4,4;4,49;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S03;P06;Faldilla;NO;4,4;4,4;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S04;P01;Alma;NO;4,4;4,42;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S04;P02;Alma;NO;4,4;4,44;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S04;P03;Alma;NO;4,4;4,46;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S04;P04;Radio;NO;4,4;4,48;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S04;P05;Faldilla;NO;4,4;4,5;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S04;P06;Faldilla;NO;4,4;4,4;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S01;P01;Alma;NO;4,4;4,45;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S01;P02;Alma;NO;4,4;4,46;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S01;P03;Alma;NO;4,4;4,49;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S01;P04;Radio;NO;4,4;4,53;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S01;P05;Faldilla;NO;4,4;4,42;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S01;P06;Faldilla;NO;4,4;4,43;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S02;P01;Alma;NO;4,4;4,41;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S02;P02;Alma;NO;4,4;4,49;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S02;P03;Alma;NO;4,4;4,47;
PT-AU89;AU3-3458;ACTR-01900-126;ARS01;R5 macho;PW Fabric;22,0;S02;P04;Radio;NO;4,4;4,5;
